datetime,search_config,query_set_id,query,metric,value
2024-06-30,research_1,sampled_queries,sim 使い放題 日本 制限なし,dcg,1.0
2024-06-30,research_1,sampled_queries,small dog muzzle,dcg,1.6309297535714575
2024-06-30,research_1,sampled_queries,smile mask,dcg,1.0
2024-06-30,research_1,sampled_queries,sound of music dvd,dcg,0.0
2024-06-30,research_1,sampled_queries,spark plug well seals,dcg,0.0
2024-06-30,research_1,sampled_queries,spin and sing alphabet zoo,dcg,0.05223956308771255
2024-06-30,research_1,sampled_queries,spray desinfectante sanitario,dcg,0.0
2024-06-30,research_1,sampled_queries,stayfree pads ultra thin with wings,dcg,0.07177346253629313
2024-06-30,research_1,sampled_queries,suede brush and eraser for shoes,dcg,1.0024500206096862
2024-06-30,research_1,sampled_queries,the sausage maker,dcg,1.2027032161077507
2024-06-30,research_1,sampled_queries,theros,dcg,0.0
2024-06-30,research_1,sampled_queries,thomas media 365,dcg,1.5
2024-06-30,research_1,sampled_queries,tiny hands,dcg,1.6309297535714575
2024-06-30,research_1,sampled_queries,tribeca living extra deep pocket flannel sheet set king,dcg,0.0
2024-06-30,research_1,sampled_queries,urban books series paperback,dcg,1.0
2024-06-30,research_1,sampled_queries,usa wall art canvas,dcg,1.0
2024-06-30,research_1,sampled_queries,vape pen,dcg,0.003477775028359442
2024-06-30,research_1,sampled_queries,walk on red sole paint,dcg,0.0
2024-06-30,research_1,sampled_queries,werewolf jewelry,dcg,1.0452840130309937
2024-06-30,research_1,sampled_queries,white claw,dcg,0.1170574755672868
2024-06-30,research_1,sampled_queries,winnie the pooh bedding vintage,dcg,1.6309297535714575
2024-06-30,research_1,sampled_queries,women knee high athletic socks,dcg,1.0
2024-06-30,research_1,sampled_queries,women sneakers,dcg,1.0
2024-06-30,research_1,sampled_queries,xlarge,dcg,0.07177346253629313
2024-06-30,research_1,sampled_queries,xyron sticker maker,dcg,0.1170574755672868
2024-06-30,research_1,sampled_queries,yellow glasses,dcg,1.0
2024-06-30,research_1,sampled_queries,zebra zd410 printer,dcg,0.07177346253629313
2024-06-30,research_1,sampled_queries,zesica leopard print cardigan,dcg,1.0
2024-06-30,research_1,sampled_queries,zigzag,dcg,0.0
2024-06-30,research_1,sampled_queries,ぷーま,dcg,1.0
2024-06-30,research_1,sampled_queries,ゆうびん番号枠入り はがき 切手なし,dcg,0.1170574755672868
2024-06-30,research_1,sampled_queries,エプロン 子供,dcg,2.1309297535714578
2024-06-30,research_1,sampled_queries,コミックマージナル kindle,dcg,1.9306765580733931
2024-06-30,research_1,sampled_queries,ステンド ステンドグラス,dcg,0.0
2024-06-30,research_1,sampled_queries,ステンレス タンブラー 2個,dcg,0.0
2024-06-30,research_1,sampled_queries,スマホ レーダー探知機,dcg,0.006955550056718884
2024-06-30,research_1,sampled_queries,デジタルフォトフレーム,dcg,1.0
2024-06-30,research_1,sampled_queries,ドラゴンボールフィギュア,dcg,0.0
2024-06-30,research_1,sampled_queries,ナーズ,dcg,0.0
2024-06-30,research_1,sampled_queries,ノースフェイス ホライズンハット,dcg,1.0
2024-06-30,research_1,sampled_queries,ハサン,dcg,0.6309297535714575
2024-06-30,research_1,sampled_queries,バイクモンスターエナジー,dcg,0.07177346253629313
2024-06-30,research_1,sampled_queries,パナックスジンセン,dcg,0.1170574755672868
2024-06-30,research_1,sampled_queries,メダカ,dcg,1.6309297535714575
2024-06-30,research_1,sampled_queries,メバル ルアー,dcg,1.6309297535714575
2024-06-30,research_1,sampled_queries,単4充電池 エネループ,dcg,0.07177346253629313
2024-06-30,research_1,sampled_queries,回転灯 ネットワーク,dcg,0.7663557128430054
2024-06-30,research_1,sampled_queries,大黒摩季,dcg,0.07177346253629313
2024-06-30,research_1,sampled_queries,新米,dcg,1.6309297535714575
2024-06-30,research_1,sampled_queries,米美糀,dcg,0.1170574755672868
2024-06-30,research_1,sampled_queries,舞台 アイシャドウ,dcg,1.0
2024-06-30,research_1,top_queries,arc fault breakers 15 amp,dcg,0.0
2024-06-30,research_1,top_queries,blue pro scooter,dcg,0.0
2024-06-30,research_1,top_queries,cascos con microfono,dcg,1.0
2024-06-30,research_1,top_queries,cat christmas bow tie,dcg,2.1309297535714578
2024-06-30,research_1,top_queries,checkbook covers for personal checkbook,dcg,1.6309297535714575
2024-06-30,research_1,top_queries,costumes capes,dcg,1.6309297535714575
2024-06-30,research_1,top_queries,games programming in python,dcg,1.0
2024-06-30,research_1,top_queries,gelly roll stardust,dcg,1.0
2024-06-30,research_1,top_queries,graco rac x guard,dcg,0.0
2024-06-30,research_1,top_queries,kids greek mythology books,dcg,0.0
2024-06-30,research_1,top_queries,koral legging,dcg,1.0
2024-06-30,research_1,top_queries,leggins termicos mujer sin costuras,dcg,2.439592238102306
2024-06-30,research_1,top_queries,lorna doone by r. d. blackmore,dcg,1.0
2024-06-30,research_1,top_queries,no slip commercial rugs,dcg,0.0
2024-06-30,research_1,top_queries,personalized christmas graphic raglan t shirt,dcg,1.6309297535714575
2024-06-30,research_1,top_queries,pumpkin push ins,dcg,1.6309297535714575
2024-06-30,research_1,top_queries,race car onesie,dcg,1.0
2024-06-30,research_1,top_queries,wood stove insert,dcg,0.0
2024-06-30,research_1,top_queries,天使の涙,dcg,0.0
2024-06-30,research_1,top_queries,瞬間せっちゃくざい 白くならない,dcg,1.2027032161077507
2024-06-29,research_1,sampled_queries,00g 目立たない,dcg,1.2027032161077507
2024-06-29,research_1,sampled_queries,1 & 1/4 pvp water suction hose without couplings 100 ft,dcg,0.1170574755672868
2024-06-29,research_1,sampled_queries,10 and 8 yr old. make up without the nieal plush,dcg,1.0
2024-06-29,research_1,sampled_queries,11' x 11' patio umbrella square without led lighys,dcg,1.0811707442991403
2024-06-29,research_1,sampled_queries,23x10.5 tractor intertubes,dcg,1.0
2024-06-29,research_1,sampled_queries,26x2.10 sin dibujo,dcg,0.7027032161077507
2024-06-29,research_1,sampled_queries,2人 ソファー 肘なし 本体,dcg,0.634407528599817
2024-06-29,research_1,sampled_queries,360 ground blind,dcg,0.0
2024-06-29,research_1,sampled_queries,4t camo sweat shirt,dcg,0.07177346253629313
2024-06-29,research_1,sampled_queries,75 gallon fish tanks,dcg,0.0
2024-06-29,research_1,sampled_queries,a curse so dark and lonely,dcg,0.0
2024-06-29,research_1,sampled_queries,a15 fan bulb ge,dcg,1.0
2024-06-29,research_1,sampled_queries,ac drier receiver,dcg,1.0
2024-06-29,research_1,sampled_queries,adidas regista 16 short,dcg,1.0811707442991403
2024-06-29,research_1,sampled_queries,adidas samoa men,dcg,0.0
2024-06-29,research_1,sampled_queries,aguascalientes hat,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,airaid filters,dcg,0.0
2024-06-29,research_1,sampled_queries,aka,dcg,0.0
2024-06-29,research_1,sampled_queries,all day office chair,dcg,1.0
2024-06-29,research_1,sampled_queries,assassins creed woman costume,dcg,0.0
2024-06-29,research_1,sampled_queries,asus laptop charger adp-120rh b,dcg,1.0
2024-06-29,research_1,sampled_queries,attote for men,dcg,0.0
2024-06-29,research_1,sampled_queries,auriculares cancelación de ruido,dcg,1.0
2024-06-29,research_1,sampled_queries,auto mirror 6x7,dcg,0.0
2024-06-29,research_1,sampled_queries,baby nursery nightlight,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,babymetal metal galaxy,dcg,0.0
2024-06-29,research_1,sampled_queries,ballet protectors,dcg,0.0
2024-06-29,research_1,sampled_queries,bathtub mat,dcg,1.0
2024-06-29,research_1,sampled_queries,bellas story,dcg,0.1170574755672868
2024-06-29,research_1,sampled_queries,black buttons,dcg,0.0
2024-06-29,research_1,sampled_queries,black socks ladies mesh,dcg,0.0
2024-06-29,research_1,sampled_queries,blu ray grabador interno,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,blue poster,dcg,1.0
2024-06-29,research_1,sampled_queries,blue rocking chair,dcg,0.0
2024-06-29,research_1,sampled_queries,bluray movie collection,dcg,0.0
2024-06-29,research_1,sampled_queries,box frame,dcg,0.0
2024-06-29,research_1,sampled_queries,broadway t shirts,dcg,1.0
2024-06-29,research_1,sampled_queries,bts love yourself bag,dcg,0.0
2024-06-29,research_1,sampled_queries,cantu detangler,dcg,0.0
2024-06-29,research_1,sampled_queries,cardigan,dcg,1.0
2024-06-29,research_1,sampled_queries,cat birthday box,dcg,0.0
2024-06-29,research_1,sampled_queries,cat pee deterrent,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,chad wild clay merch spy kit,dcg,0.0043884634832395825
2024-06-29,research_1,sampled_queries,chain lingerie,dcg,1.0
2024-06-29,research_1,sampled_queries,cheetah print jeans,dcg,0.0
2024-06-29,research_1,sampled_queries,chillys bottle,dcg,0.0
2024-06-29,research_1,sampled_queries,chuck,dcg,0.0
2024-06-29,research_1,sampled_queries,citizen limited edition,dcg,0.07177346253629313
2024-06-29,research_1,sampled_queries,cloud lamps hanging,dcg,0.07177346253629313
2024-06-29,research_1,sampled_queries,coffee+table+tray,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,cojin grande animales,dcg,0.045284013030993664
2024-06-29,research_1,sampled_queries,columbia women,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,connection without contact,dcg,0.0
2024-06-29,research_1,sampled_queries,costumes capes,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,cruz comunion niño,dcg,1.8912412707177813
2024-06-29,research_1,sampled_queries,cute kitchen mat,dcg,0.0
2024-06-29,research_1,sampled_queries,deku sweatshirt,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,delgaden pm,dcg,0.1170574755672868
2024-06-29,research_1,sampled_queries,dell wh type mr90y battery,dcg,2.1309297535714578
2024-06-29,research_1,sampled_queries,diamond earrings for women,dcg,2.1309297535714578
2024-06-29,research_1,sampled_queries,diapers size 2 honest company,dcg,0.07177346253629313
2024-06-29,research_1,sampled_queries,door for exterior,dcg,0.0
2024-06-29,research_1,sampled_queries,door stopper,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,easy up 4t-5t,dcg,0.07177346253629313
2024-06-29,research_1,sampled_queries,eboks for kindle,dcg,0.0
2024-06-29,research_1,sampled_queries,el libro de la alegria,dcg,0.07177346253629313
2024-06-29,research_1,sampled_queries,energy snacks for sports,dcg,0.0
2024-06-29,research_1,sampled_queries,eve of chaos sylvia day,dcg,0.1170574755672868
2024-06-29,research_1,sampled_queries,explorer k2,dcg,0.1170574755672868
2024-06-29,research_1,sampled_queries,extension cable mc4,dcg,1.0
2024-06-29,research_1,sampled_queries,fake groceries,dcg,1.0
2024-06-29,research_1,sampled_queries,farmhouse bathroom rug,dcg,0.1170574755672868
2024-06-29,research_1,sampled_queries,fifine,dcg,0.0
2024-06-29,research_1,sampled_queries,fishing pole,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,fitbitcharge 3 bands,dcg,0.0
2024-06-29,research_1,sampled_queries,flick 雑誌,dcg,2.1309297535714578
2024-06-29,research_1,sampled_queries,fnaf action figures pizza simulator,dcg,0.0
2024-06-29,research_1,sampled_queries,ghs silk and steel acoustic guitar strings,dcg,0.0
2024-06-29,research_1,sampled_queries,gi blues,dcg,0.0
2024-06-29,research_1,sampled_queries,giant genie hat,dcg,1.0452840130309937
2024-06-29,research_1,sampled_queries,gold shirt women,dcg,0.0
2024-06-29,research_1,sampled_queries,gold watches for men,dcg,1.0
2024-06-29,research_1,sampled_queries,graduation gifts,dcg,1.0811707442991403
2024-06-29,research_1,sampled_queries,green wall decals,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,grey pocket book,dcg,0.0
2024-06-29,research_1,sampled_queries,habitrail ovo twist,dcg,0.07177346253629313
2024-06-29,research_1,sampled_queries,harley quinn costume for toddler girls,dcg,0.0
2024-06-29,research_1,sampled_queries,haven dvd,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,headboard king,dcg,1.0
2024-06-29,research_1,sampled_queries,heinkels knife set,dcg,0.0
2024-06-29,research_1,sampled_queries,honda fit key,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,honor 20 pro,dcg,0.1170574755672868
2024-06-29,research_1,sampled_queries,interior lights dome lights kit,dcg,1.0
2024-06-29,research_1,sampled_queries,iphone charger without electricity,dcg,2.5616063116448506
2024-06-29,research_1,sampled_queries,iphone10r フィルム,dcg,0.0
2024-06-29,research_1,sampled_queries,jewelry sack bag velvet,dcg,1.0
2024-06-29,research_1,sampled_queries,jumbo blunt wraps,dcg,1.0
2024-06-29,research_1,sampled_queries,key alike padlocks,dcg,1.0
2024-06-29,research_1,sampled_queries,kobe baby jersey,dcg,1.0
2024-06-29,research_1,sampled_queries,led fluorescent replacement bulbs,dcg,1.0
2024-06-29,research_1,sampled_queries,lg ultrafine 5k display for mac,dcg,0.07177346253629313
2024-06-29,research_1,sampled_queries,little red hen bilingual,dcg,0.7385899473758972
2024-06-29,research_1,sampled_queries,look,dcg,1.0
2024-06-29,research_1,sampled_queries,luces bicicleta fixie,dcg,1.0
2024-06-29,research_1,sampled_queries,magnetic watch band,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,maybelline マスカラ,dcg,1.576195160837134
2024-06-29,research_1,sampled_queries,meggs’ history of graphic design,dcg,0.7027032161077507
2024-06-29,research_1,sampled_queries,memory foam pillow,dcg,0.0
2024-06-29,research_1,sampled_queries,mickey mouse ears,dcg,1.0
2024-06-29,research_1,sampled_queries,mikiwi eyelashes 25mm,dcg,0.07177346253629313
2024-06-29,research_1,sampled_queries,modern wall mount sink,dcg,0.0
2024-06-29,research_1,sampled_queries,mp5,dcg,0.006955550056718884
2024-06-29,research_1,sampled_queries,mr crappie sausage head,dcg,0.0
2024-06-29,research_1,sampled_queries,máquinas de coser,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,nail light,dcg,1.0
2024-06-29,research_1,sampled_queries,narrow shelf unit,dcg,0.0
2024-06-29,research_1,sampled_queries,newborn baby gifts,dcg,0.6309297535714575
2024-06-29,research_1,sampled_queries,nike sunray adjust 4,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,ninja blender,dcg,2.1309297535714578
2024-06-29,research_1,sampled_queries,northface hydration packs,dcg,1.0
2024-06-29,research_1,sampled_queries,notebook touch,dcg,0.1170574755672868
2024-06-29,research_1,sampled_queries,omron x7,dcg,0.08812629435585911
2024-06-29,research_1,sampled_queries,one man and his dog,dcg,0.5
2024-06-29,research_1,sampled_queries,oven liners for bottom of oven,dcg,1.0
2024-06-29,research_1,sampled_queries,pantalon agua moto hombre,dcg,1.0043884634832396
2024-06-29,research_1,sampled_queries,pegatinas sm,dcg,1.0
2024-06-29,research_1,sampled_queries,peru travel adapter,dcg,0.0
2024-06-29,research_1,sampled_queries,picture room,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,pillow for sleeping,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,pin to hold wedding invitations together,dcg,1.0452840130309937
2024-06-29,research_1,sampled_queries,plastic kiddie pool for dogs,dcg,1.0
2024-06-29,research_1,sampled_queries,plus size tunics for women 3x,dcg,1.0
2024-06-29,research_1,sampled_queries,poppy seeds,dcg,0.0
2024-06-29,research_1,sampled_queries,pork,dcg,1.0
2024-06-29,research_1,sampled_queries,princess revlon,dcg,0.07177346253629313
2024-06-29,research_1,sampled_queries,projecting night light for kids,dcg,0.0
2024-06-29,research_1,sampled_queries,pure bite,dcg,1.0
2024-06-29,research_1,sampled_queries,queen size linen duvet cover,dcg,2.1309297535714578
2024-06-29,research_1,sampled_queries,rachel ashwell swaddle,dcg,1.0
2024-06-29,research_1,sampled_queries,razer wireless mouse,dcg,1.0
2024-06-29,research_1,sampled_queries,rectaluse only medical stickers,dcg,0.6309297535714575
2024-06-29,research_1,sampled_queries,red casual dress,dcg,1.0
2024-06-29,research_1,sampled_queries,rocco skinny jean,dcg,2.1309297535714578
2024-06-29,research_1,sampled_queries,rotuladores,dcg,1.0
2024-06-29,research_1,sampled_queries,runner hex dumbells,dcg,0.0
2024-06-29,research_1,sampled_queries,shakespeare,dcg,2.1309297535714578
2024-06-29,research_1,sampled_queries,showa gloves waterproof,dcg,1.0
2024-06-29,research_1,sampled_queries,sig p365 owb holsters,dcg,1.0
2024-06-29,research_1,sampled_queries,silla amarilla terraza,dcg,1.0
2024-06-29,research_1,sampled_queries,sim 使い放題 日本 制限なし,dcg,1.0
2024-06-29,research_1,sampled_queries,small dog muzzle,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,smile mask,dcg,1.0
2024-06-29,research_1,sampled_queries,sound of music dvd,dcg,0.0
2024-06-29,research_1,sampled_queries,spark plug well seals,dcg,0.0
2024-06-29,research_1,sampled_queries,spin and sing alphabet zoo,dcg,0.05223956308771255
2024-06-29,research_1,sampled_queries,spray desinfectante sanitario,dcg,0.0
2024-06-29,research_1,sampled_queries,stayfree pads ultra thin with wings,dcg,0.07177346253629313
2024-06-29,research_1,sampled_queries,suede brush and eraser for shoes,dcg,1.0024500206096862
2024-06-29,research_1,sampled_queries,the sausage maker,dcg,1.2027032161077507
2024-06-29,research_1,sampled_queries,theros,dcg,0.0
2024-06-29,research_1,sampled_queries,thomas media 365,dcg,1.5
2024-06-29,research_1,sampled_queries,tiny hands,dcg,1.6309297535714575
2024-06-29,research_1,sampled_queries,tribeca living extra deep pocket flannel sheet set king,dcg,0.0
2024-06-29,research_1,sampled_queries,urban books series paperback,dcg,0.0
